日期,臺南市,區別,里別,"調查種類","調查戶數","陽性戶數",調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2020/4/27,臺南市,東　區,崇明里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.2195374,22.9685104
2020/5/1,臺南市,東　區,崇信里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,120.227472,22.9809439
2020/4/27,臺南市,東　區,崇善里,住宅,50,0,4,6,10,0,0,0,0,0,0,0,120.2303571,22.9736282
2020/4/28,臺南市,東　區,崇誨里,住宅,50,1,11,4,15,1,0,1,2,1,7,3,120.2256687,22.989711
2020/4/27,臺南市,東　區,崇學里,住宅,50,0,1,12,13,0,0,0,0,0,0,0,120.2231441,22.9778231
2020/4/30,臺南市,東　區,富裕里,住宅,51,0,0,2,2,0,0,0,0,0,0,0,120.227472,22.9849708
2020/4/30,臺南市,東　區,復興里,住宅,52,0,0,9,9,0,0,0,0,0,0,0,120.238356,22.982061
2020/4/28,臺南市,東　區,路東里,住宅,52,0,1,8,9,0,0,0,0,0,0,0,120.2134058,22.9801973
2020/4/27,臺南市,東　區,德高里,住宅,50,0,6,4,10,0,0,0,0,0,0,0,120.2354061,22.9665308
2020/4/27,臺南市,東　區,衛國里,住宅,53,0,0,9,9,0,0,0,0,0,0,0,120.2253437,22.9877619
2020/5/1,臺南市,東　區,衛國里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2253437,22.9877619
2020/4/27,臺南市,東　區,關聖里,住宅,50,0,4,5,9,0,0,0,0,0,0,0,120.2418972,22.985975
2020/4/30,臺南市,南　區,大忠里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2101595,22.9698014
2020/4/30,臺南市,南　區,大林里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,120.2058311,22.9733919
2020/4/29,臺南市,南　區,文南里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,120.1870727,22.9840282
2020/4/28,臺南市,南　區,文華里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.1899588,22.98611
2020/5/1,臺南市,南　區,田寮里,住宅,50,0,2,2,4,0,0,0,0,0,0,0,120.1957308,22.976847
2020/4/27,臺南市,南　區,再興里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,120.1928448,22.9801358
2020/4/30,臺南市,南　區,竹溪里,住宅,50,0,5,10,15,0,0,0,0,0,0,0,120.2065525,22.9779397
2020/4/29,臺南市,南　區,府南里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.1950093,22.9722988
2020/4/30,臺南市,南　區,明亮里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.1928448,22.9693947
2020/4/30,臺南市,南　區,明興里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,120.1914018,22.9629831
2020/4/28,臺南市,南　區,松安里,住宅,50,0,5,7,12,0,0,0,0,0,0,0,120.1776926,22.9248924
2020/4/29,臺南市,南　區,金華里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.1885158,22.9796984
2020/4/27,臺南市,南　區,南都里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,120.1841866,22.9550918
2020/4/27,臺南市,南　區,南華里,住宅,50,0,13,4,17,0,0,0,0,0,0,0,120.1885158,22.9622436
2020/5/1,臺南市,南　區,建南里,住宅,50,0,4,11,15,0,0,0,0,0,0,0,120.1964522,22.9572284
2020/4/27,臺南市,南　區,省躬里,住宅,50,0,6,14,20,0,0,0,0,0,0,0,120.1863512,22.9338276
2020/4/30,臺南市,南　區,郡南里,住宅,50,0,4,5,9,0,0,0,0,0,0,0,120.1950093,22.964243
2020/5/1,臺南市,南　區,國宅里,住宅,50,1,3,7,10,1,0,1,2,1,10,4,120.1870727,22.9759721
2020/4/28,臺南市,南　區,喜北里,住宅,50,0,8,2,10,0,0,0,0,0,0,0,120.1776926,22.9490628
2020/4/30,臺南市,南　區,新生里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.2116023,22.9775543
2020/5/1,臺南市,南　區,新昌里,住宅,50,1,6,8,14,0,2,2,4,1,14,4,120.1957308,22.9835601
2020/4/28,臺南市,南　區,新興里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.19537,22.9799434
2020/4/27,臺南市,南　區,廣州里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.1928448,22.9841637
2020/4/27,臺南市,南　區,興農里,住宅,50,0,4,12,16,0,0,0,0,0,0,0,120.1921233,22.9299372
2020/4/29,臺南市,南　區,鯤鯓里,住宅,50,0,6,9,15,0,0,0,0,0,0,0,120.1733631,22.9566809
2020/4/30,臺南市,南　區,鹽埕里,住宅,50,0,15,5,20,0,0,0,0,0,0,0,120.189112,22.972299
2020/4/27,臺南市,北　區,力行里,住宅,50,1,1,3,4,0,1,1,2,1,25,6,120.2292752,23.0084185
2020/4/30,臺南市,北　區,大光里,住宅,50,0,3,7,10,0,0,0,0,0,0,0,120.2164659,23.0121178
2020/5/1,臺南市,北　區,大和里,住宅,50,1,2,10,12,0,1,1,2,1,8,3,120.1914018,23.0153463
2020/4/29,臺南市,北　區,大港里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,120.1827435,23.0104452
2020/4/30,臺南市,北　區,大興里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.1878641,23.0122966
2020/4/29,臺南市,北　區,大豐里,住宅,50,0,3,4,7,0,0,0,0,0,0,0,120.1921233,23.0078107
2020/4/27,臺南市,北　區,小北里,住宅,50,0,10,5,15,0,0,0,0,0,0,0,120.2079953,23.008515
2020/4/27,臺南市,北　區,中樓里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,120.2159306,23.0034966
2020/4/27,臺南市,北　區,元美里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.2079953,23.008515
2020/4/28,臺南市,北　區,元寶里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.224226,23.0114904
2020/4/30,臺南市,北　區,文元里,住宅,50,0,7,2,9,0,0,0,0,0,0,0,120.1978952,23.0146579
2020/5/1,臺南市,北　區,文成里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.1971737,23.0074248
2020/4/27,臺南市,北　區,北門里,住宅,50,1,0,7,7,0,1,1,2,1,14,4,120.2091566,23.0019753
2020/4/30,臺南市,北　區,北華里,住宅,50,0,5,10,15,0,0,0,0,0,0,0,120.2040991,23.0008064
2020/4/27,臺南市,北　區,永祥里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,120.2202587,23.0160134
2020/4/27,臺南市,北　區,成功里,住宅,50,0,9,4,13,0,0,0,0,0,0,0,120.2094381,23.0202949
2020/5/1,臺南市,北　區,成德里,住宅,50,0,6,8,14,0,0,0,0,0,0,0,120.2036668,23.0134491
2020/4/30,臺南市,北　區,和順里,住宅,50,1,5,4,9,1,0,1,2,1,11,4,120.2015025,23.0051759
2020/4/27,臺南市,北　區,長勝里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,120.2182975,23.0105726
2020/4/30,臺南市,北　區,長興里,住宅,50,0,3,11,14,0,0,0,0,0,0,0,120.205964,23.0039478
2020/4/30,臺南市,北　區,重興里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.2260293,23.0040653
2020/4/28,臺南市,北　區,振興里,住宅,50,0,5,2,7,0,0,0,0,0,0,0,120.2217014,23.0063146
2020/5/1,臺南市,北　區,華德里,住宅,50,1,0,3,3,0,1,1,2,1,33,8,120.205039,23.021629
2020/4/30,臺南市,北　區,開元里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2217014,23.0130263
2020/4/27,臺南市,中西區,大涼里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.1892373,22.9923029
2020/4/28,臺南市,中西區,小西門里,住宅,51,0,0,8,8,0,0,0,0,0,0,0,120.1973454,22.987102
2020/4/27,臺南市,中西區,五條港里,住宅,51,0,0,27,27,0,0,0,0,0,0,0,120.196948,22.9978341
2020/4/28,臺南市,中西區,五條港里,住宅,50,0,7,7,14,0,0,0,0,0,0,0,120.196948,22.9978341
2020/5/1,臺南市,中西區,五條港里,住宅,75,0,11,12,23,0,0,0,0,0,0,0,120.196948,22.9978341
2020/5/1,臺南市,中西區,五條港里,住宅,75,0,17,12,29,0,0,0,0,0,0,0,120.196948,22.9978341
2020/4/27,臺南市,中西區,永華里,住宅,52,0,2,5,7,0,0,0,0,0,0,0,120.2043882,22.9911465
2020/4/27,臺南市,中西區,光賢里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,120.1885158,23.0038665
2020/4/30,臺南市,中西區,光賢里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.1885158,23.0038665
2020/4/30,臺南市,中西區,西和里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.173769,22.999944
2020/4/30,臺南市,中西區,西和里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.173769,22.999944
2020/4/27,臺南市,中西區,西湖里,住宅,50,0,1,2,3,0,0,0,0,0,0,0,120.1834651,23.0015666
2020/4/29,臺南市,中西區,西湖里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.1834651,23.0015666
2020/4/30,臺南市,中西區,西湖里,住宅,50,0,3,4,7,0,0,0,0,0,0,0,120.1834651,23.0015666
2020/5/2,臺南市,中西區,西湖里,住宅,52,0,0,8,8,0,0,0,0,0,0,0,120.1834651,23.0015666
2020/4/28,臺南市,中西區,西賢里,住宅,50,0,5,4,9,0,0,0,0,0,0,0,120.1719199,23.0039814
2020/4/29,臺南市,中西區,西賢里,住宅,50,1,4,5,9,0,1,1,2,1,11,4,120.1719199,23.0039814
2020/4/30,臺南市,中西區,西賢里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.1719199,23.0039814
2020/4/27,臺南市,中西區,兌悅里,住宅,50,0,7,7,14,0,0,0,0,0,0,0,120.1943685,23.0007006
2020/4/29,臺南市,中西區,兌悅里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.1943685,23.0007006
2020/4/29,臺南市,中西區,赤嵌里,住宅,50,0,13,9,22,0,0,0,0,0,0,0,120.2072739,22.9972549
2020/4/28,臺南市,中西區,府前里,住宅,50,0,6,4,10,0,0,0,0,0,0,0,120.1906497,22.9919304
2020/4/30,臺南市,中西區,府前里,住宅,50,0,11,13,24,0,0,0,0,0,0,0,120.1906497,22.9919304
2020/4/27,臺南市,中西區,法華里,住宅,50,0,3,2,5,0,0,0,0,0,0,0,120.2097988,22.9822947
2020/4/30,臺南市,中西區,南門里,住宅,50,1,2,9,11,0,1,1,2,1,9,3,120.2043026,22.986478
2020/4/28,臺南市,中西區,南美里,住宅,50,0,9,8,17,0,0,0,0,0,0,0,120.2006558,22.9901453
2020/4/30,臺南市,中西區,南美里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2006558,22.9901453
2020/4/27,臺南市,中西區,南廠里,住宅,50,1,15,7,22,0,1,1,2,1,5,2,120.1957156,22.9906648
2020/4/29,臺南市,中西區,南廠里,住宅,50,0,5,6,11,0,0,0,0,0,0,0,120.1957156,22.9906648
2020/4/27,臺南市,中西區,城隍里,住宅,50,0,5,6,11,0,0,0,0,0,0,0,120.2043882,22.9911465
2020/4/29,臺南市,中西區,城隍里,住宅,51,0,1,10,11,0,0,0,0,0,0,0,120.2043882,22.9911465
2020/4/30,臺南市,中西區,淺草里,住宅,50,1,4,9,13,0,1,1,2,1,8,3,120.1977997,22.9939289
2020/4/27,臺南市,中西區,開山里,住宅,50,1,2,12,14,0,1,1,2,1,7,3,120.2097988,22.9876646
2020/4/28,臺南市,中西區,藥王里,住宅,51,0,2,3,5,0,0,0,0,0,0,0,120.1914018,22.9992346
2020/4/30,臺南市,中西區,藥王里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.1914018,22.9992346
2020/4/30,臺南市,安南區,公塭里,住宅,50,0,2,10,12,0,0,0,0,0,0,0,120.1632603,23.0702508
2020/4/30,臺南市,安南區,公親里,住宅,50,0,4,3,7,0,0,0,0,0,0,0,120.1978952,23.0764154
2020/4/28,臺南市,安南區,四草里,住宅,50,0,3,7,10,0,0,0,0,0,0,0,120.1271727,23.0146755
2020/4/29,臺南市,安南區,布袋里,住宅,50,0,4,5,9,0,0,0,0,0,0,0,120.2065525,23.0638587
2020/4/30,臺南市,安南區,安和里,住宅,50,0,5,1,6,0,0,0,0,0,0,0,120.218816,23.0310818
2020/5/1,臺南市,安南區,安順里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2209801,23.0500919
2020/5/1,臺南市,安南區,安慶里,地區,60,0,2,6,8,0,0,0,0,0,0,0,120.2094381,23.0390892
2020/4/27,臺南市,安南區,州北里,住宅,53,0,1,4,5,0,0,0,0,0,0,0,120.2152092,23.0674114
2020/4/28,臺南市,安南區,州南里,住宅,50,0,3,7,10,0,0,0,0,0,0,0,120.2195374,23.059791
2020/4/27,臺南市,安南區,佃西里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,120.1690334,23.0717267
2020/4/29,臺南市,安南區,佃東里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.1849082,23.0724268
2020/4/28,臺南市,安南區,東和里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2368486,23.0615247
2020/4/30,臺南市,安南區,長安里,住宅,55,0,3,10,13,0,0,0,0,0,0,0,120.1964522,23.0646352
2020/4/30,臺南市,安南區,青草里,住宅,50,0,0,17,17,0,0,0,0,0,0,0,120.1040715,23.0732357
2020/5/1,臺南市,安南區,城中里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.1307819,23.058919
2020/4/29,臺南市,安南區,原佃里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.1964522,23.0538947
2020/4/27,臺南市,安南區,淵中里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,120.1675902,23.0438296
2020/4/27,臺南市,安南區,淵西里,住宅,75,0,3,10,13,0,0,0,0,0,0,0,120.1661469,23.0562175
2020/4/29,臺南市,安南區,淵東里,住宅,50,1,2,6,8,0,1,1,2,1,13,4,120.1776926,23.0564843
2020/5/1,臺南市,安南區,鹿耳里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,120.1329474,23.0295877
2020/4/27,臺南市,安南區,塭南里,住宅,55,0,6,6,12,0,0,0,0,0,0,0,120.2209801,23.0715691
2020/5/1,臺南市,安南區,新順里,住宅,50,0,3,4,7,0,0,0,0,0,0,0,120.2195374,23.0436829
2020/4/27,臺南市,安南區,溪心里,住宅,60,0,8,10,18,0,0,0,0,0,0,0,120.1849082,23.0509441
2020/4/30,臺南市,安南區,溪北里,住宅,75,1,7,5,12,0,1,1,1,1,8,3,120.2130451,23.0255799
2020/5/1,臺南市,安南區,鳳凰里,住宅,53,0,2,6,8,0,0,0,0,0,0,0,120.2000596,23.0417267
2020/4/30,臺南市,安南區,學東里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.1387218,23.0821055
2020/4/27,臺南市,安南區,總頭里,住宅,50,0,6,5,11,0,0,0,0,0,0,0,120.2065525,23.050434
2020/4/28,臺南市,安南區,?田里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,120.1531568,23.028049
2020/4/30,臺南市,安平區,天妃里,住宅,50,0,5,14,19,0,0,0,0,0,0,0,120.1647112,22.9934184
2020/4/29,臺南市,安平區,文平里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.1805789,22.9860574
2020/5/2,臺南市,安平區,文平里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.1805789,22.9860574
2020/4/28,臺南市,安平區,平安里,住宅,50,1,5,3,8,0,1,1,2,1,13,4,120.1726415,22.9991307
2020/4/27,臺南市,安平區,平通里,住宅,50,0,8,5,13,0,0,0,0,0,0,0,120.1690334,22.9938422
2020/4/28,臺南市,安平區,育平里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.1661469,22.989074
2020/4/27,臺南市,安平區,怡平里,住宅,50,0,4,2,6,0,0,0,0,0,0,0,120.176971,22.994197
2020/4/29,臺南市,安平區,金城里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.1488264,22.9953785
2020/5/1,臺南市,安平區,金城里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,120.1488264,22.9953785
2020/4/30,臺南市,安平區,建平里,住宅,50,0,8,10,18,0,0,0,0,0,0,0,120.1834651,22.9935103
2020/4/30,臺南市,安平區,國平里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,120.1675902,22.9793723
2020/4/30,臺南市,安平區,華平里,住宅,50,0,5,3,8,0,0,0,0,0,0,0,120.1740847,22.9948005
2020/5/1,臺南市,安平區,華平里,住宅,50,0,3,4,7,0,0,0,0,0,0,0,120.1740847,22.9948005
2020/4/27,臺南市,安平區,漁光里,住宅,50,0,18,11,29,0,0,0,0,0,0,0,120.1574869,22.9801396
2020/4/27,臺南市,安平區,億載里,住宅,50,1,4,4,8,1,0,1,2,1,13,4,120.1603737,22.9902803
2020/4/30,臺南市,仁德區,一甲里,住宅,50,1,2,8,10,0,1,1,2,1,10,4,120.2613689,22.9771958
2020/4/30,臺南市,仁德區,二行里,住宅,50,1,4,12,16,0,1,1,2,1,6,3,120.2209801,22.9212251
2020/4/29,臺南市,仁德區,上崙里,住宅,50,0,17,8,25,0,0,0,0,0,0,0,120.2599266,22.9385802
2020/4/30,臺南市,仁德區,土庫里,住宅,50,1,12,20,32,1,0,1,2,1,3,2,120.2656955,22.9856821
2020/4/30,臺南市,仁德區,大甲里,住宅,50,0,3,13,16,0,0,0,0,0,0,0,120.2079953,22.9225952
2020/4/28,臺南市,仁德區,中洲里,住宅,50,0,11,14,25,0,0,0,0,0,0,0,120.2599266,22.9063718
2020/4/27,臺南市,仁德區,仁義里,住宅,50,0,10,11,21,0,0,0,0,0,0,0,120.2656955,22.9695788
2020/5/1,臺南市,仁德區,仁義里,住宅,50,0,7,15,22,0,0,0,0,0,0,0,120.2656955,22.9695788
2020/4/27,臺南市,仁德區,仁德里,住宅,50,1,6,9,15,0,2,2,4,1,13,4,120.2455033,22.9657583
2020/4/29,臺南市,仁德區,文賢里,住宅,50,0,0,18,18,0,0,0,0,0,0,0,120.1932056,23.003892
2020/4/27,臺南市,仁德區,成功里,住宅,50,0,0,21,21,0,0,0,0,0,0,0,120.225308,22.9404559
2020/4/28,臺南市,仁德區,保安里,住宅,50,0,2,14,16,0,0,0,0,0,0,0,120.2310784,22.9231415
2020/4/27,臺南市,仁德區,後壁里,住宅,50,1,12,12,24,1,0,1,2,1,4,2,120.2426185,22.9475722
2020/5/1,臺南市,仁德區,新田里,住宅,50,1,19,8,27,0,1,1,2,1,4,2,120.2599266,22.9546843
2020/4/30,臺南市,歸仁區,文化里,住宅,53,0,0,4,4,0,0,0,0,0,0,0,120.2923733,22.9713621
2020/4/28,臺南市,歸仁區,看西里,住宅,62,0,0,6,6,0,0,0,0,0,0,0,120.3010244,22.9574715
2020/4/29,臺南市,歸仁區,許厝里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.2995826,22.9658238
2020/4/28,臺南市,歸仁區,辜厝里,住宅,50,1,5,19,24,0,1,1,2,1,4,2,120.2909314,22.9649562
2020/4/28,臺南市,歸仁區,新厝里,住宅,53,0,0,16,16,0,0,0,0,0,0,0,120.2923733,22.9619703
2020/5/1,臺南市,永康區,二王里,住宅,75,0,15,3,18,0,0,0,0,0,0,0,120.2469457,23.0177985
2020/4/27,臺南市,永康區,三合里,住宅,50,0,4,8,12,0,0,0,0,0,0,0,120.2390123,23.010739
2020/4/27,臺南市,永康區,大橋里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,120.2296358,23.0187454
2020/4/30,臺南市,永康區,中華里,住宅,50,1,5,8,13,1,0,1,2,1,8,3,120.2375698,23.0003039
2020/4/30,臺南市,永康區,中興里,住宅,52,0,7,16,23,0,0,0,0,0,0,0,120.2382911,23.0061926
2020/4/29,臺南市,永康區,五王里,住宅,50,0,10,2,12,0,0,0,0,0,0,0,120.2346848,23.0116465
2020/4/29,臺南市,永康區,六合里,住宅,50,0,1,14,15,0,0,0,0,0,0,0,120.2303571,23.0112118
2020/4/30,臺南市,永康區,王行里,住宅,50,1,2,9,11,0,1,1,2,1,9,3,120.2772325,23.042301
2020/4/29,臺南市,永康區,北灣里,住宅,50,0,9,10,19,0,0,0,0,0,0,0,120.270022,23.012954
2020/4/30,臺南市,永康區,永明里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.2602919,23.0247701
2020/4/27,臺南市,永康區,甲頂里,住宅,50,1,1,16,17,0,1,1,2,1,6,3,120.2152092,23.0217702
2020/5/1,臺南市,永康區,甲頂里,地區,75,2,12,13,25,0,2,2,3,1,8,3,120.2152092,23.0217702
2020/5/1,臺南市,永康區,甲頂里,住宅,50,1,4,1,5,1,0,1,2,1,20,5,120.2152092,23.0217702
2020/4/30,臺南市,永康區,西勢里,住宅,52,0,2,5,7,0,0,0,0,0,0,0,120.2772325,23.0154649
2020/4/30,臺南市,永康區,西灣里,住宅,50,0,3,13,16,0,0,0,0,0,0,0,120.2613689,23.0120871
2020/4/30,臺南市,永康區,尚頂里,住宅,50,0,11,5,16,0,0,0,0,0,0,0,120.225308,23.0263645
2020/4/27,臺南市,永康區,東橋里,住宅,50,0,4,3,7,0,0,0,0,0,0,0,120.241176,23.0243778
2020/4/29,臺南市,永康區,南灣里,住宅,50,0,4,35,39,0,0,0,0,0,0,0,120.2613689,22.9986674
2020/4/28,臺南市,永康區,建國里,住宅,50,0,0,17,17,0,0,0,0,0,0,0,120.2491093,22.9978842
2020/5/1,臺南市,永康區,埔園里,住宅,51,1,2,12,14,0,1,1,2,1,7,3,120.2584844,23.0341644
2020/4/28,臺南市,永康區,崑山里,住宅,50,0,10,25,35,0,0,0,0,0,0,0,120.2541575,22.9988384
2020/4/27,臺南市,永康區,復國里,住宅,50,0,2,11,13,0,0,0,0,0,0,0,120.2473063,23.0059794
2020/4/27,臺南市,永康區,復華里,住宅,50,0,1,16,17,0,0,0,0,0,0,0,120.2440609,23.0103511
2020/4/27,臺南市,永康區,復興里,住宅,50,0,3,2,5,0,0,0,0,0,0,0,120.2440609,22.9969297
2020/4/30,臺南市,永康區,新樹里,住宅,50,1,2,20,22,0,1,1,2,1,5,2,120.2757905,23.0278443
2020/4/28,臺南市,永康區,龍埔里,住宅,50,0,2,11,13,0,0,0,0,0,0,0,120.2611609,23.0384431
2020/4/27,臺南市,永康區,?洲里,住宅,50,0,2,2,4,0,0,0,0,0,0,0,120.232521,23.0423005
2020/4/28,臺南市,永康區,?興里,住宅,50,1,2,26,28,0,1,1,2,1,4,2,120.2396875,23.042591
2020/4/27,臺南市,下營區,宅內里,住宅,50,0,0,66,66,0,0,0,0,0,0,0,120.2541575,23.2403928
2020/4/28,臺南市,官田區,隆田里,住宅,51,1,0,1,1,0,1,1,2,1,100,9,120.3176041,23.1894045
2020/4/28,臺南市,官田區,隆田里,住宅,54,0,0,0,0,0,0,0,0,0,0,0,120.3176041,23.1894045
2020/4/27,臺南市,西港區,檨林里,住宅,53,0,0,10,10,0,0,0,0,0,0,0,120.2310784,23.1325315
2020/5/2,臺南市,將軍區,忠嘉里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.158438,23.199642
2020/5/1,臺南市,將軍區,將軍里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.1401654,23.2067064
2020/4/28,臺南市,學甲區,宅港里,住宅,60,0,0,3,3,0,0,0,0,0,0,0,120.1906803,23.2591728
2020/4/30,臺南市,新營區,新東里,住宅,50,0,0,17,17,0,0,0,0,0,0,0,120.324812,23.3152926
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
